index,pollen_score,tagid,starttime,endtime,event
208233,4.350277211368511e-05,1698,2017-06-21 17:55:24.200,2017-06-21 17:55:25.600,NV
208268,0.2831141510978341,1698,2017-06-21 17:55:29.050,2017-06-21 17:55:29.200,entering
208270,1.6076575421725446e-05,1698,2017-06-21 17:55:29.250,2017-06-21 17:55:30.150,NV
208304,0.0123549250397194,1698,2017-06-21 17:55:32.800,2017-06-21 17:55:36.450,NV
208320,0.0002418735530227,1698,2017-06-21 17:55:36.900,2017-06-21 17:55:36.950,leaving
208379,0.0001687313556695,1698,2017-06-21 17:55:44.650,2017-06-21 17:55:46.000,leaving
208392,2.349623251333514e-06,1698,2017-06-21 17:55:46.400,2017-06-21 17:55:47.100,leaving
208401,0.0846854652413964,1698,2017-06-21 17:55:47.700,2017-06-21 17:55:48.450,leaving
208448,0.0113940704119386,1698,2017-06-21 17:55:53.350,2017-06-21 17:55:53.700,NV
208526,0.0002001421284828,1698,2017-06-21 17:56:09.000,2017-06-21 17:56:11.950,entering
209268,0.0011398487910016,1698,2017-06-21 17:58:06.450,2017-06-21 17:58:10.800,leaving
209299,4.878371441616873e-09,1698,2017-06-21 17:58:12.850,2017-06-21 17:58:13.000,leaving
209302,9.661681673038111e-06,1698,2017-06-21 17:58:13.300,2017-06-21 17:58:14.750,NV
209312,0.0111782790792939,1698,2017-06-21 17:58:14.850,2017-06-21 17:58:15.700,NV
209393,0.0001337143306126,1698,2017-06-21 17:58:24.250,2017-06-21 17:58:26.600,entering
209433,0.000663978540922,1698,2017-06-21 17:58:27.350,2017-06-21 17:58:31.600,leaving
209477,9.19837871200142e-05,1698,2017-06-21 17:58:32.600,2017-06-21 17:58:33.150,leaving
209482,0.0002957678225827,1698,2017-06-21 17:58:33.150,2017-06-21 17:58:35.400,leaving
209522,0.0012861422093887,1698,2017-06-21 17:58:36.600,2017-06-21 17:58:37.000,NV
209540,7.979791789979103e-05,1698,2017-06-21 17:58:39.650,2017-06-21 17:58:40.750,NV
209544,0.0528257667833629,1698,2017-06-21 17:58:41.050,2017-06-21 17:58:42.350,NV
209561,8.151684018139188e-07,1698,2017-06-21 17:58:44.450,2017-06-21 17:58:45.950,NV
209651,0.0003817558648553,1698,2017-06-21 17:58:55.900,2017-06-21 17:58:57.450,entering
209682,0.0120830471168004,1698,2017-06-21 17:58:59.250,2017-06-21 17:59:02.350,leaving
209755,0.0168309932218079,1698,2017-06-21 17:59:16.000,2017-06-21 17:59:18.450,entering
209798,0.0026947911370036,1698,2017-06-21 17:59:23.450,2017-06-21 17:59:28.050,leaving
209842,2.78879985546876e-05,1698,2017-06-21 17:59:28.150,2017-06-21 17:59:28.400,NV
209858,0.0017634477234218,1698,2017-06-21 17:59:30.150,2017-06-21 17:59:30.750,NV
209872,3.919518998252158e-08,1698,2017-06-21 17:59:31.150,2017-06-21 17:59:31.300,leaving
209876,0.003758998075965,1698,2017-06-21 17:59:31.600,2017-06-21 17:59:33.800,NV
209955,0.0002480742992618,1698,2017-06-21 17:59:40.700,2017-06-21 17:59:41.500,NV
209966,2.1948312301221868e-05,1698,2017-06-21 17:59:41.900,2017-06-21 17:59:43.400,NV
209974,0.0015993959402749,1698,2017-06-21 17:59:43.650,2017-06-21 17:59:44.050,NV
210002,0.0010290250458904,1698,2017-06-21 17:59:46.850,2017-06-21 17:59:47.650,NV
210021,0.0035568476753665,1698,2017-06-21 17:59:48.250,2017-06-21 17:59:49.050,entering
210047,0.0066845114678623,1698,2017-06-21 17:59:51.850,2017-06-21 17:59:52.400,NV
210052,0.0342204587457588,1698,2017-06-21 17:59:52.450,2017-06-21 17:59:52.750,leaving
272475,3.4204083342162205e-05,1698,2017-06-22 10:40:00.150,2017-06-22 10:40:05.300,NV
272542,3.846342735862837e-05,1698,2017-06-22 10:40:16.450,2017-06-22 10:40:20.200,leaving
272563,4.594689193384321e-05,1698,2017-06-22 10:40:24.300,2017-06-22 10:40:43.650,entering
273276,0.000417315251234,1698,2017-06-22 10:44:04.050,2017-06-22 10:44:05.150,NV
273281,0.0004306265878571,1698,2017-06-22 10:44:06.200,2017-06-22 10:44:12.550,leaving
273300,0.0006676577585266,1698,2017-06-22 10:44:13.700,2017-06-22 10:44:15.550,leaving
276880,0.0231141600663515,1698,2017-06-22 10:59:59.850,2017-06-22 10:59:59.950,leaving
276887,1.0914953027249144e-05,1698,2017-06-22 11:00:00.000,2017-06-22 11:00:00.300,NV
276899,2.6530074026531733e-09,1698,2017-06-22 11:00:00.850,2017-06-22 11:00:01.050,entering
291713,0.0013142010519159,1698,2017-06-22 11:56:24.550,2017-06-22 11:56:33.750,NV
291803,0.0012319190758097,1698,2017-06-22 11:56:51.100,2017-06-22 11:56:58.400,NV
291838,6.451094342363032e-05,1698,2017-06-22 11:56:58.800,2017-06-22 11:57:06.250,NV
297972,0.023726299443903,1698,2017-06-22 12:26:39.900,2017-06-22 12:26:40.000,leaving
297978,0.0068456896744097,1698,2017-06-22 12:26:40.550,2017-06-22 12:26:43.650,NV
298006,0.0001627425808692,1698,2017-06-22 12:26:47.600,2017-06-22 12:26:47.650,entering
298007,5.8363565202827313e-05,1698,2017-06-22 12:26:48.000,2017-06-22 12:26:51.750,NV
304188,1.0531463322943635e-06,1698,2017-06-22 12:59:58.500,2017-06-22 12:59:59.050,NV
304193,0.0002527485375247,1698,2017-06-22 12:59:59.200,2017-06-22 12:59:59.850,NV
304211,0.000107931425036,1698,2017-06-22 13:00:01.150,2017-06-22 13:00:08.250,leaving
304243,1.3618401897771837e-06,1698,2017-06-22 13:00:08.300,2017-06-22 13:00:13.150,leaving
304295,2.1120995528765934e-05,1698,2017-06-22 13:00:19.850,2017-06-22 13:00:23.400,leaving
304320,4.745629141246812e-07,1698,2017-06-22 13:00:23.850,2017-06-22 13:00:26.000,leaving
304327,0.0001833333803609,1698,2017-06-22 13:00:28.950,2017-06-22 13:00:38.300,entering
304555,0.000142164187007,1698,2017-06-22 13:01:58.100,2017-06-22 13:02:00.850,leaving
304575,1.2359960950886628e-05,1698,2017-06-22 13:02:02.050,2017-06-22 13:02:10.200,entering
304596,0.0010924075860361,1698,2017-06-22 13:02:11.200,2017-06-22 13:02:14.900,leaving
304616,9.54083909183684e-07,1698,2017-06-22 13:02:15.650,2017-06-22 13:02:25.600,NV
304658,0.0007930965996233,1698,2017-06-22 13:02:25.500,2017-06-22 13:02:26.300,NV
304672,8.727541691815228e-05,1698,2017-06-22 13:02:26.650,2017-06-22 13:02:27.300,NV
304699,9.662287177679188e-11,1698,2017-06-22 13:02:29.250,2017-06-22 13:02:29.500,NV
304704,3.565879563720604e-06,1698,2017-06-22 13:02:29.750,2017-06-22 13:02:31.800,NV
304721,1.7218101457352475e-05,1698,2017-06-22 13:02:32.200,2017-06-22 13:02:33.400,NV
304879,4.0629538097799483e-07,1698,2017-06-22 13:03:15.900,2017-06-22 13:03:16.200,entering
304882,3.565061779387674e-05,1698,2017-06-22 13:03:16.250,2017-06-22 13:03:16.400,entering
304883,5.099099098515581e-08,1698,2017-06-22 13:03:16.450,2017-06-22 13:03:16.550,entering
304891,9.800849881293965e-06,1698,2017-06-22 13:03:17.750,2017-06-22 13:03:19.550,entering
304902,0.0008370915875133,1698,2017-06-22 13:03:19.650,2017-06-22 13:03:19.950,NV
320094,0.0119688564076551,1698,2017-06-22 14:04:47.550,2017-06-22 14:04:51.250,leaving
320114,0.0001523321398422,1698,2017-06-22 14:04:54.200,2017-06-22 14:05:00.100,entering
320132,8.909076241634326e-06,1698,2017-06-22 14:05:00.250,2017-06-22 14:05:00.650,NV
320134,9.126748247508663e-06,1698,2017-06-22 14:05:00.700,2017-06-22 14:05:00.850,leaving
320135,8.135784549636071e-05,1698,2017-06-22 14:05:00.950,2017-06-22 14:05:01.850,NV
323859,0.074623951710239,1698,2017-06-22 14:16:01.100,2017-06-22 14:16:01.850,leaving
323870,2.035913470020892e-06,1698,2017-06-22 14:16:02.100,2017-06-22 14:16:02.350,NV
323983,0.0245625540128119,1698,2017-06-22 14:16:13.200,2017-06-22 14:16:14.000,NV
323993,0.0002111081851607,1698,2017-06-22 14:16:14.100,2017-06-22 14:16:15.250,entering
327418,0.0230689358193529,1698,2017-06-22 14:25:17.500,2017-06-22 14:25:19.250,NV
331733,0.0008871072215394,1698,2017-06-22 14:36:58.150,2017-06-22 14:37:00.600,leaving
331774,7.502593003039237e-05,1698,2017-06-22 14:37:01.650,2017-06-22 14:37:02.050,NV
331891,0.0022596854413413,1698,2017-06-22 14:37:23.550,2017-06-22 14:37:27.350,leaving
331908,0.0002281183667134,1698,2017-06-22 14:37:28.050,2017-06-22 14:37:31.400,entering
332164,2.2161039546068965e-05,1698,2017-06-22 14:38:19.850,2017-06-22 14:38:26.300,NV
332199,0.0007412705026056,1698,2017-06-22 14:38:28.300,2017-06-22 14:38:30.650,leaving
332216,0.0004214873579789,1698,2017-06-22 14:38:31.150,2017-06-22 14:38:32.250,entering
332224,0.0219772135384669,1698,2017-06-22 14:38:32.250,2017-06-22 14:38:34.200,entering
479947,3.372452080803195e-05,1698,2017-06-23 10:25:58.750,2017-06-23 10:26:01.200,leaving
479956,4.342089273539037e-05,1698,2017-06-23 10:26:01.450,2017-06-23 10:26:08.300,leaving
479991,0.0067075712133709,1698,2017-06-23 10:26:08.550,2017-06-23 10:26:13.150,entering
484116,3.761896067264992e-05,1698,2017-06-23 10:39:35.250,2017-06-23 10:39:39.200,leaving
484141,0.0014103134525491,1698,2017-06-23 10:39:39.250,2017-06-23 10:39:41.400,NV
484167,1.6767601461762833e-06,1698,2017-06-23 10:39:43.850,2017-06-23 10:39:45.200,NV
484173,3.879974908471695e-07,1698,2017-06-23 10:39:45.450,2017-06-23 10:39:45.900,NV
484179,7.015339878785332e-07,1698,2017-06-23 10:39:46.350,2017-06-23 10:39:47.550,NV
484193,9.380689866103884e-05,1698,2017-06-23 10:39:47.900,2017-06-23 10:39:48.400,NV
484226,5.1534581911408e-06,1698,2017-06-23 10:39:50.950,2017-06-23 10:39:57.250,NV
484267,0.0025855090047322,1698,2017-06-23 10:39:57.500,2017-06-23 10:39:58.750,NV
484288,0.0003829398823945,1698,2017-06-23 10:39:59.600,2017-06-23 10:40:02.250,NV
484316,0.0074846964947406,1698,2017-06-23 10:40:03.100,2017-06-23 10:40:04.650,entering
484324,0.0058307587896293,1698,2017-06-23 10:40:04.850,2017-06-23 10:40:08.050,NV
486142,0.0020386324223535,1698,2017-06-23 10:46:17.800,2017-06-23 10:46:18.200,NV
486144,0.0142514442440999,1698,2017-06-23 10:46:18.600,2017-06-23 10:46:22.350,NV
488304,0.0013270181604127,1698,2017-06-23 10:56:41.800,2017-06-23 10:56:42.000,leaving
488334,0.0405397428881445,1698,2017-06-23 10:56:44.400,2017-06-23 10:56:45.200,leaving
488342,2.0270293650087262e-05,1698,2017-06-23 10:56:45.250,2017-06-23 10:56:48.200,entering
488404,7.4676771908192445e-06,1698,2017-06-23 10:56:53.300,2017-06-23 10:56:56.200,leaving
488421,1.124564165934372e-06,1698,2017-06-23 10:56:56.450,2017-06-23 10:56:56.700,leaving
488427,1.4992203758980655e-06,1698,2017-06-23 10:56:56.950,2017-06-23 10:56:59.000,leaving
488447,3.469366464114998e-08,1698,2017-06-23 10:56:59.250,2017-06-23 10:56:59.700,leaving
488455,5.011507870292916e-05,1698,2017-06-23 10:57:00.000,2017-06-23 10:57:01.700,leaving
488477,2.8737137114376313e-08,1698,2017-06-23 10:57:02.950,2017-06-23 10:57:03.000,leaving
488479,0.0001246576153538,1698,2017-06-23 10:57:03.250,2017-06-23 10:57:03.850,NV
488493,8.274282009453071e-06,1698,2017-06-23 10:57:04.900,2017-06-23 10:57:05.700,NV
488498,8.032050554707267e-07,1698,2017-06-23 10:57:05.600,2017-06-23 10:57:06.800,leaving
488510,0.0002694387175563,1698,2017-06-23 10:57:06.900,2017-06-23 10:57:07.750,leaving
494760,0.0001854775578067,1698,2017-06-23 11:21:06.000,2017-06-23 11:21:06.150,leaving
494790,4.0005560902318965e-06,1698,2017-06-23 11:21:10.450,2017-06-23 11:21:13.150,NV
496527,3.589162352365949e-06,1698,2017-06-23 11:27:23.350,2017-06-23 11:27:24.100,NV
510242,0.0008319206171405,1698,2017-06-23 12:21:12.250,2017-06-23 12:21:13.400,NV
510306,0.0016005109971632,1698,2017-06-23 12:21:19.900,2017-06-23 12:21:28.350,NV
511902,0.0048767139338003,1698,2017-06-23 12:28:40.950,2017-06-23 12:28:52.650,leaving
511946,1.5686945098415884e-05,1698,2017-06-23 12:28:53.000,2017-06-23 12:29:06.800,leaving
511980,7.623868758521724e-10,1698,2017-06-23 12:29:07.550,2017-06-23 12:29:07.700,leaving
511984,9.34977405148718e-05,1698,2017-06-23 12:29:07.950,2017-06-23 12:29:09.950,leaving
512010,1.006224222575768e-06,1698,2017-06-23 12:29:16.700,2017-06-23 12:29:17.200,leaving
512013,0.0017628446071894,1698,2017-06-23 12:29:17.250,2017-06-23 12:29:20.500,leaving
512021,0.0005101591447056,1698,2017-06-23 12:29:20.950,2017-06-23 12:29:21.500,NV
512026,4.738065395407856e-06,1698,2017-06-23 12:29:22.250,2017-06-23 12:29:38.750,entering
512137,0.003431004446457,1698,2017-06-23 12:29:53.050,2017-06-23 12:30:03.350,NV
512260,1.907319074266359e-05,1698,2017-06-23 12:30:26.950,2017-06-23 12:30:43.400,NV
512736,0.0005092158928423,1698,2017-06-23 12:33:13.700,2017-06-23 12:33:23.950,NV
512786,1.9990004358402484e-05,1698,2017-06-23 12:33:30.800,2017-06-23 12:33:35.350,NV
512805,0.0006820694458031,1698,2017-06-23 12:33:39.500,2017-06-23 12:33:44.000,leaving
512815,0.0035580929986299,1698,2017-06-23 12:33:44.250,2017-06-23 12:33:45.900,leaving
512823,0.0002598352641516,1698,2017-06-23 12:33:47.800,2017-06-23 12:33:51.900,NV
512833,3.093639858400832e-05,1698,2017-06-23 12:33:52.000,2017-06-23 12:33:53.650,NV
512847,0.0353984207420849,1698,2017-06-23 12:33:56.950,2017-06-23 12:33:58.000,NV
512858,0.0003829622324765,1698,2017-06-23 12:33:59.300,2017-06-23 12:34:01.200,NV
512862,0.0002669256056833,1698,2017-06-23 12:34:02.800,2017-06-23 12:34:03.000,entering
512904,0.0105638040587388,1698,2017-06-23 12:34:10.150,2017-06-23 12:34:12.500,NV
523005,0.0024478917118696,1698,2017-06-23 13:19:00.500,2017-06-23 13:19:01.800,leaving
523017,0.0018015858326935,1698,2017-06-23 13:19:02.300,2017-06-23 13:19:03.150,leaving
523021,5.409169602899056e-06,1698,2017-06-23 13:19:03.300,2017-06-23 13:19:03.550,NV
523024,0.001260089322778,1698,2017-06-23 13:19:03.550,2017-06-23 13:19:05.150,NV
523055,1.1826975237823411e-05,1698,2017-06-23 13:19:09.000,2017-06-23 13:19:16.400,entering
523360,2.0946997224220686e-05,1698,2017-06-23 13:20:31.450,2017-06-23 13:20:36.700,leaving
523381,0.0013209571064366,1698,2017-06-23 13:20:36.950,2017-06-23 13:20:48.250,leaving
523441,7.201506006661417e-05,1698,2017-06-23 13:20:58.500,2017-06-23 13:21:08.350,leaving
523464,1.3283608438697283e-09,1698,2017-06-23 13:21:08.400,2017-06-23 13:21:09.950,leaving
523473,1.7969719727560932e-07,1698,2017-06-23 13:21:10.050,2017-06-23 13:21:10.750,leaving
523483,1.4408364989543688e-05,1698,2017-06-23 13:21:11.100,2017-06-23 13:21:11.850,leaving
523488,1.1289389503686505e-07,1698,2017-06-23 13:21:12.300,2017-06-23 13:21:14.000,leaving
523563,4.029031078967657e-05,1698,2017-06-23 13:21:36.800,2017-06-23 13:21:45.800,leaving
523780,0.0002520817623845,1698,2017-06-23 13:22:19.300,2017-06-23 13:22:19.450,entering
523788,2.094341509071285e-05,1698,2017-06-23 13:22:19.550,2017-06-23 13:22:19.750,entering
539640,0.0275028356176335,1698,2017-06-23 14:24:04.450,2017-06-23 14:24:04.650,entering
599176,0.0023115536328708,1698,2017-06-23 16:30:27.300,2017-06-23 16:30:28.300,leaving
599193,0.0040665404070193,1698,2017-06-23 16:30:28.500,2017-06-23 16:30:29.850,leaving
599219,0.0048259549018237,1698,2017-06-23 16:30:29.900,2017-06-23 16:30:31.250,NV
599253,1.670986068139091e-06,1698,2017-06-23 16:30:31.900,2017-06-23 16:30:32.050,entering
599257,0.0002062638559989,1698,2017-06-23 16:30:32.300,2017-06-23 16:30:34.450,NV
599301,0.0048630216901316,1698,2017-06-23 16:30:34.700,2017-06-23 16:30:36.250,entering
654571,0.005121879889208,1698,2017-06-24 08:09:39.650,2017-06-24 08:09:39.850,leaving
654572,0.0039062879251944,1698,2017-06-24 08:09:39.950,2017-06-24 08:09:41.750,leaving
654578,0.0001389241453499,1698,2017-06-24 08:09:41.900,2017-06-24 08:09:45.550,leaving
654597,4.615566892370397e-06,1698,2017-06-24 08:09:46.000,2017-06-24 08:09:46.800,leaving
688691,0.0112261250154026,1698,2017-06-24 09:28:26.250,2017-06-24 09:28:28.950,NV
688726,1.6167924899327231e-06,1698,2017-06-24 09:28:29.350,2017-06-24 09:28:30.000,NV
688732,0.0029353095867008,1698,2017-06-24 09:28:30.750,2017-06-24 09:28:31.200,entering
688738,3.412294433963898e-05,1698,2017-06-24 09:28:31.450,2017-06-24 09:28:32.150,entering
688749,1.6503938642510273e-05,1698,2017-06-24 09:28:33.250,2017-06-24 09:28:35.850,leaving
688765,0.0003411202704598,1698,2017-06-24 09:28:36.000,2017-06-24 09:28:36.350,leaving
688772,0.0041642510931646,1698,2017-06-24 09:28:36.550,2017-06-24 09:28:37.900,leaving
689094,0.246718882985571,1698,2017-06-24 09:29:15.500,2017-06-24 09:29:15.600,leaving
689097,0.0146959682093814,1698,2017-06-24 09:29:15.650,2017-06-24 09:29:16.050,entering
725444,0.0001871002767768,1698,2017-06-24 10:59:56.550,2017-06-24 10:59:58.650,NV
725450,6.090848572171126e-05,1698,2017-06-24 10:59:58.700,2017-06-24 10:59:59.400,leaving
725453,0.0001452848069936,1698,2017-06-24 10:59:59.450,2017-06-24 10:59:59.950,NV
725462,0.0006604053754329,1698,2017-06-24 11:00:00.000,2017-06-24 11:00:01.400,NV
729992,0.0001392931736215,1698,2017-06-24 11:21:37.750,2017-06-24 11:21:54.250,NV
730067,0.0024856550739544,1698,2017-06-24 11:22:02.800,2017-06-24 11:22:07.900,NV
730111,0.0306415026820313,1698,2017-06-24 11:22:16.200,2017-06-24 11:22:19.500,NV
731968,0.0003172775535064,1698,2017-06-24 11:30:02.800,2017-06-24 11:30:06.300,NV
731982,6.512814504219464e-07,1698,2017-06-24 11:30:06.400,2017-06-24 11:30:06.650,NV
737812,0.0035262787662994,1698,2017-06-24 11:50:46.600,2017-06-24 11:51:16.000,NV
737910,6.935310193604357e-06,1698,2017-06-24 11:51:05.700,2017-06-24 11:51:06.300,NV
737917,6.961053723463347e-05,1698,2017-06-24 11:51:06.550,2017-06-24 11:51:08.300,leaving
737921,4.4043398165267014e-07,1698,2017-06-24 11:51:08.350,2017-06-24 11:51:08.950,NV
737925,0.0007368599212188,1698,2017-06-24 11:51:09.200,2017-06-24 11:51:11.350,entering
737935,0.0004763952761742,1698,2017-06-24 11:51:11.900,2017-06-24 11:51:12.400,NV
740422,0.0005091944325835,1698,2017-06-24 11:58:34.050,2017-06-24 11:58:38.000,leaving
740463,0.0001877762877393,1698,2017-06-24 11:58:42.950,2017-06-24 11:58:54.800,entering
741965,2.128188870912308e-06,1698,2017-06-24 12:05:08.150,2017-06-24 12:05:08.950,leaving
741973,3.0772384249004925e-05,1698,2017-06-24 12:05:09.400,2017-06-24 12:05:10.350,leaving
741981,0.0008631342771107,1698,2017-06-24 12:05:10.950,2017-06-24 12:05:12.750,leaving
744076,3.891820901717509e-05,1698,2017-06-24 12:16:30.550,2017-06-24 12:16:34.500,NV
744091,2.753524237656772e-06,1698,2017-06-24 12:16:38.300,2017-06-24 12:16:38.400,leaving
744094,0.0205912080892308,1698,2017-06-24 12:16:38.500,2017-06-24 12:16:39.450,leaving
744101,1.820372652616697e-08,1698,2017-06-24 12:16:39.600,2017-06-24 12:16:39.650,leaving
744102,0.000137988561435,1698,2017-06-24 12:16:39.700,2017-06-24 12:16:40.100,NV
744111,0.005845908543492,1698,2017-06-24 12:16:44.300,2017-06-24 12:16:50.250,leaving
744145,0.0004256980464654,1698,2017-06-24 12:16:55.950,2017-06-24 12:16:58.300,entering
744147,3.102355424898869e-06,1698,2017-06-24 12:16:58.650,2017-06-24 12:17:05.900,entering
744214,0.0133224781977068,1698,2017-06-24 12:17:16.900,2017-06-24 12:17:18.950,NV
744220,0.0011927912860834,1698,2017-06-24 12:17:19.000,2017-06-24 12:17:19.450,NV
744240,0.0425199945942988,1698,2017-06-24 12:17:27.350,2017-06-24 12:17:28.050,leaving
744246,0.107426437495936,1698,2017-06-24 12:17:28.700,2017-06-24 12:17:28.800,leaving
744251,6.195209508100522e-05,1698,2017-06-24 12:17:30.400,2017-06-24 12:17:43.850,entering
745332,8.969825420566748e-05,1698,2017-06-24 12:22:33.500,2017-06-24 12:22:39.100,NV
747705,2.406208044478505e-05,1698,2017-06-24 12:32:47.550,2017-06-24 12:32:48.550,leaving
747715,0.0052602496566396,1698,2017-06-24 12:32:48.700,2017-06-24 12:32:57.600,leaving
747940,0.000246486217613,1698,2017-06-24 12:34:17.550,2017-06-24 12:34:21.800,leaving
747964,1.4936197858182406e-05,1698,2017-06-24 12:34:22.450,2017-06-24 12:34:23.250,NV
747967,0.0230001135579395,1698,2017-06-24 12:34:24.750,2017-06-24 12:34:32.300,entering
748199,0.0556438197806225,1698,2017-06-24 12:35:37.800,2017-06-24 12:35:38.050,NV
748200,0.0004574330578179,1698,2017-06-24 12:35:38.100,2017-06-24 12:35:38.250,entering
748203,0.0002839020630756,1698,2017-06-24 12:35:39.800,2017-06-24 12:35:40.700,leaving
748207,5.960148862195523e-07,1698,2017-06-24 12:35:40.850,2017-06-24 12:35:42.800,leaving
748230,1.221316203001447e-05,1698,2017-06-24 12:35:43.650,2017-06-24 12:35:44.550,NV
748241,1.336358385498985e-05,1698,2017-06-24 12:35:45.000,2017-06-24 12:35:45.250,NV
748257,7.928759008234e-05,1698,2017-06-24 12:35:48.700,2017-06-24 12:35:50.150,entering
748263,6.6638918241075264e-06,1698,2017-06-24 12:35:50.400,2017-06-24 12:35:54.750,entering
